source,target,year,month,day,mode,companion
214,212,1666,1,2,walk,
212,422,1666,1,2,walk,
422,212,1666,1,2,walk,
212,155,1666,1,3,walk,
155,788,1666,1,3,walk,
155,788,1666,1,4,coach,
788,422,1666,1,4,walk,
422,788,1666,1,4,walk,
788,422,1666,1,4,walk,
422,334,1666,1,4,walk,
334,788,1666,1,4,walk,
334,788,1666,1,5,coach,Lord Brouncker
788,334,1666,1,5,walk,
334,642,1666,1,5,coach,Lord Brouncker;Mrs. Williams
642,789,1666,1,5,walk,
789,788,1666,1,5,coach,Lord Brouncker
788,212,1666,1,5,coach,Lord Brouncker
212,104,1666,1,6,boat,
104,212,1666,1,6,boat,Lord Brouncker
212,788,1666,1,7,boat,W. Howe;Elizabeth Pepys;Mercer
788,212,1666,1,14,coach,
212,788,1666,1,15,boat,Mrs. Pierce
788,212,1666,1,15,boat,Mrs. Pierce
212,422,1666,1,16,walk,
422,155,1666,1,16,coach,
155,418,1666,1,16,coach,
418,788,1666,1,16,coach,
788,131,1666,1,17,horse,Lashmore
788,131,1666,1,18,horse,
131,788,1666,1,18,horse,
788,422,1666,1,18,walk,
422,334,1666,1,18,coach,Lord Brouncker
334,422,1666,1,18,coach,
422,418,1666,1,18,coach,Elizabeth Pepys;Mercer
418,788,1666,1,18,coach,
788,422,1666,1,19,walk,
422,789,1666,1,19,walk,
789,422,1666,1,19,walk,
422,788,1666,1,22,boat,
788,212,1666,1,22,boat,
212,145,1666,1,22,walk,
145,788,1666,1,22,boat,
788,583,1666,1,24,walk,Lord Brouncker
583,422,1666,1,24,walk,Lord Brouncker
422,145,1666,1,24,boat,Lord Brouncker
145,788,1666,1,24,walk,Lord Brouncker
788,155,1666,1,25,coach,Sir W. Warren
155,422,1666,1,25,coach,
422,788,1666,1,25,walk,
788,642,1666,1,26,coach,
642,155,1666,1,26,coach,
155,789,1666,1,26,coach,
789,788,1666,1,26,coach,
788,334,1666,1,28,coach,
334,228,1666,1,28,coach,
228,382,1666,1,29,coach,
382,788,1666,1,30,coach,
788,422,1666,1,31,walk,
422,789,1666,1,31,walk,
789,788,1666,1,31,walk,
788,511,1666,1,31,walk,
511,336,1666,1,31,walk,
336,642,1666,1,31,walk,
642,562,1666,1,31,walk,
562,788,1666,1,31,coach,
788,334,1666,2,1,walk,
334,789,1666,2,1,coach,Lord Brouncker;Mrs. Williams
789,3,1666,2,1,walk,
3,511,1666,2,1,walk,
511,788,1666,2,1,walk,
788,341,1666,2,2,walk,
341,789,1666,2,2,coach,
789,788,1666,2,2,coach,
789,788,1666,2,6,coach,
788,422,1666,2,6,walk,
422,642,1666,2,6,boat,
642,422,1666,2,6,coach,
