source,target,year,month,day,mode,companion
788,422,1668,7,1,walk,
422,642,1668,7,1,coach,Colonel Middleton
642,540,1668,7,1,walk,Colonel Middleton
540,642,1668,7,1,walk,Colonel Middleton
642,565,1668,7,1,walk,
565,789,1668,7,1,coach,
789,788,1668,7,1,coach,
788,422,1668,7,1,walk,
422,788,1668,7,1,walk,
788,515,1668,7,2,walk,
515,788,1668,7,2,walk,
788,423,1668,7,2,coach,Elizabeth Pepys;Deb Willet
423,788,1668,7,2,coach,Elizabeth Pepys;Deb Willet
788,58,1668,7,3,coach,
58,788,1668,7,3,boat,
788,9,1668,7,3,boat,
9,593,1668,7,3,coach,
593,788,1668,7,3,walk,
788,515,1668,7,4,walk,
515,788,1668,7,4,walk,
788,422,1668,7,4,walk,
422,423,1668,7,4,coach,
423,788,1668,7,4,coach,
788,540,1668,7,6,walk,
540,541,1668,7,6,walk,Sir W. Coventry
541,502,1668,7,6,walk,Sir W. Coventry
502,642,1668,7,6,coach,
642,158,1668,7,6,coach,Elizabeth Pepys;Deb Willet
158,185,1668,7,6,coach,Elizabeth Pepys;Deb Willet
185,788,1668,7,6,boat,Elizabeth Pepys;Deb Willet
788,422,1668,7,7,walk,
422,593,1668,7,7,coach,Elizabeth Pepys;Deb Willet;Betty Turner
593,788,1668,7,7,coach,Elizabeth Pepys;Deb Willet;Betty Turner
788,642,1668,7,8,boat,
642,502,1668,7,8,walk,
502,642,1668,7,8,walk,
642,593,1668,7,8,coach,Elizabeth Pepys;Deb Willet
593,788,1668,7,8,coach,Elizabeth Pepys;Deb Willet
788,502,1668,7,9,coach,Elizabeth Pepys;Deb Willet;Betty Turner
502,788,1668,7,9,coach,Elizabeth Pepys;Deb Willet;Betty Turner
788,642,1668,7,10,walk,
642,558,1668,7,10,walk,
558,502,1668,7,10,walk,
502,788,1668,7,10,walk,
788,577,1668,7,11,coach,
577,422,1668,7,11,walk,
422,788,1668,7,11,walk,
788,540,1668,7,13,boat,
540,154,1668,7,13,walk,
154,398,1668,7,13,walk,
398,502,1668,7,13,walk,
502,145,1668,7,13,boat,Elizabeth Pepys;Deb Willet;W. Hewer
145,788,1668,7,13,boat,Elizabeth Pepys;Deb Willet;W. Hewer
788,540,1668,7,15,walk,
540,593,1668,7,15,walk,Elizabeth Pepys;Deb Willet
593,394,1668,7,15,walk,Elizabeth Pepys;Deb Willet
394,789,1668,7,15,coach,Elizabeth Pepys;Deb Willet
789,788,1668,7,15,coach,Elizabeth Pepys;Deb Willet
788,642,1668,7,17,walk,
642,577,1668,7,17,coach,Elizabeth Pepys;Deb Willet
577,358,1668,7,17,boat,Elizabeth Pepys
358,185,1668,7,17,boat,Elizabeth Pepys
185,788,1668,7,17,boat,Elizabeth Pepys
788,540,1668,7,18,boat,
540,789,1668,7,18,coach,Elizabeth Pepys
789,593,1668,7,18,walk,Elizabeth Pepys
593,642,1668,7,18,walk,Elizabeth Pepys
642,788,1668,7,18,boat,
