source,target,year,month,day,mode,companion
788,120,1661,1,1,coach,Elizabeth Pepys
120,642,1661,1,1,coach,Elizabeth Pepys
642,465,1661,1,1,walk,
465,650,1661,1,1,walk,
650,394,1661,1,1,walk,
394,650,1661,1,1,walk,
650,788,1661,1,1,coach,
788,169,1661,1,2,walk,
169,659,1661,1,2,walk,
659,650,1661,1,2,walk,
650,3,1661,1,2,coach,
3,788,1661,1,2,coach,
788,169,1661,1,3,walk,
169,659,1661,1,3,walk,
659,577,1661,1,3,walk,
577,174,1661,1,3,walk,
174,788,1661,1,3,walk,
788,642,1661,1,4,walk,
642,788,1661,1,4,walk,
788,577,1661,1,4,walk,
577,234,1661,1,4,walk,
234,174,1661,1,4,walk,
174,788,1661,1,4,walk,
788,422,1661,1,4,walk,
422,788,1661,1,4,walk,
788,642,1661,1,5,walk,
642,610,1661,1,5,walk,
610,659,1661,1,5,walk,
659,788,1661,1,5,coach,
788,422,1661,1,6,walk,
422,514,1661,1,6,walk,
514,788,1661,1,6,walk,
788,577,1661,1,7,walk,
577,119,1661,1,7,walk,
119,788,1661,1,7,walk,
788,650,1661,1,8,walk,
650,577,1661,1,8,walk,
577,121,1661,1,8,walk,
121,788,1661,1,8,walk,
788,789,1661,1,9,walk,
789,788,1661,1,9,walk,
788,592,1661,1,9,walk,
592,516,1661,1,9,walk,
516,592,1661,1,9,walk,
592,788,1661,1,9,walk,
788,422,1661,1,9,walk,
422,788,1661,1,9,walk,
788,516,1661,1,10,walk,
516,265,1661,1,10,walk,
265,642,1661,1,10,boat,
642,411,1661,1,10,walk,
411,650,1661,1,10,walk,
650,411,1661,1,10,walk,
411,592,1661,1,10,coach,
592,788,1661,1,10,coach,
788,516,1661,1,10,walk,
516,788,1661,1,10,walk,
788,422,1661,1,11,walk,
422,546,1661,1,11,walk,
546,788,1661,1,11,walk,
788,475,1661,1,12,boat,Colonel Slingsby
475,145,1661,1,12,walk,Colonel Slingsby
145,376,1661,1,12,walk,
376,145,1661,1,13,walk,
145,217,1661,1,13,coach,Commissioner Pett
217,145,1661,1,13,coach,Commissioner Pett
145,376,1661,1,13,walk,
376,145,1661,1,14,walk,
145,667,1661,1,14,coach,Mrs. Pett
667,393,1661,1,14,walk,
393,362,1661,1,14,walk,
362,667,1661,1,15,walk,
667,47,1661,1,15,boat,
47,583,1661,1,15,walk,
583,788,1661,1,15,walk,
788,516,1661,1,15,walk,
516,788,1661,1,15,walk,
788,642,1661,1,16,coach,Sir Robert Slingsby
642,650,1661,1,16,walk,
650,788,1661,1,16,boat,
788,527,1661,1,16,walk,
527,478,1661,1,16,horse,
478,650,1661,1,17,boat,Lady Sandwich
650,242,1661,1,17,boat,Lady Sandwich
242,252,1661,1,17,boat,Lady Sandwich
252,90,1661,1,17,boat,Lady Sandwich
90,135,1661,1,17,coach,Lady Sandwich
135,788,1661,1,18,horse,
788,174,1661,1,18,walk,
174,400,1661,1,18,walk,
400,220,1661,1,18,walk,
220,788,1661,1,18,walk,
788,422,1661,1,18,walk,
422,788,1661,1,18,walk,
788,642,1661,1,19,coach,Sir Robert Slingsby
642,650,1661,1,19,walk,
650,314,1661,1,19,walk,
314,577,1661,1,19,walk,
577,650,1661,1,19,walk,
650,788,1661,1,19,walk,
788,592,1661,1,20,walk,
592,516,1661,1,20,walk,
516,592,1661,1,20,walk,
592,788,1661,1,20,walk,
788,642,1661,1,21,coach,Sir W. Batten
642,169,1661,1,21,walk,
169,788,1661,1,21,walk,
788,516,1661,1,21,walk,
516,788,1661,1,21,walk,
788,422,1661,1,21,walk,
422,788,1661,1,21,walk,
788,514,1661,1,22,coach,Sir Robert Slingsby
514,355,1661,1,22,coach,
355,642,1661,1,22,walk,
642,381,1661,1,22,walk,
381,367,1661,1,22,walk,
367,381,1661,1,22,walk,
381,516,1661,1,22,walk,
516,788,1661,1,22,walk,
788,642,1661,1,23,boat,
642,650,1661,1,23,walk,
650,619,1661,1,23,walk,
619,614,1661,1,23,boat,
614,788,1661,1,23,walk,
788,422,1661,1,23,walk,
422,788,1661,1,23,walk,
788,546,1661,1,25,walk,
546,788,1661,1,25,walk,
788,106,1661,1,25,walk,
106,788,1661,1,25,walk,
788,422,1661,1,25,walk,
422,788,1661,1,25,walk,
788,422,1661,1,27,walk,
422,788,1661,1,27,walk,
788,174,1661,1,28,walk,
174,374,1661,1,28,walk,
374,577,1661,1,28,walk,
577,374,1661,1,28,walk,
374,400,1661,1,28,walk,
400,174,1661,1,28,walk,
174,263,1661,1,28,walk,
263,788,1661,1,28,coach,
788,422,1661,1,28,walk,
422,788,1661,1,28,walk,
788,475,1661,1,29,walk,
475,309,1661,1,29,walk,
309,650,1661,1,29,walk,
650,46,1661,1,29,walk,
46,788,1661,1,29,boat,
788,419,1661,1,29,walk,
419,788,1661,1,29,walk,
788,359,1661,1,30,walk,Sir W. Penn
359,442,1661,1,30,walk,Sir W. Penn
442,788,1661,1,30,walk,Sir W. Penn
788,514,1661,1,30,walk,
514,788,1661,1,30,walk,
788,642,1661,1,31,walk,
642,650,1661,1,31,walk,
650,577,1661,1,31,walk,
577,174,1661,1,31,walk,
174,788,1661,1,31,walk,
788,422,1661,2,1,walk,
422,174,1661,2,1,walk,
174,788,1661,2,1,walk,
788,374,1661,2,2,walk,
374,788,1661,2,2,walk,
788,503,1661,2,2,walk,
503,788,1661,2,2,walk,
788,642,1661,2,3,walk,
642,493,1661,2,3,walk,
493,642,1661,2,3,walk,
642,381,1661,2,3,walk,
381,650,1661,2,3,walk,
650,788,1661,2,3,boat,
788,642,1661,2,4,walk,Sir W. Penn
642,788,1661,2,4,walk,Sir W. Penn
788,149,1661,2,4,walk,
149,514,1661,2,4,walk,Elizabeth Pepys
514,788,1661,2,4,walk,Elizabeth Pepys
788,610,1661,2,5,boat,Elizabeth Pepys
610,659,1661,2,5,walk,
659,610,1661,2,5,walk,
610,148,1661,2,5,walk,
148,577,1661,2,5,coach,
577,788,1661,2,5,coach,
788,422,1661,2,6,walk,
422,514,1661,2,6,walk,
514,788,1661,2,6,walk,
788,642,1661,2,7,walk,Sir W. Batten;Sir W. Penn
642,610,1661,2,7,walk,
610,650,1661,2,7,walk,
650,788,1661,2,7,walk,
788,514,1661,2,7,walk,
514,788,1661,2,7,walk,
788,422,1661,2,7,walk,
422,788,1661,2,7,walk,
788,789,1661,2,8,walk,
789,180,1661,2,8,walk,
180,396,1661,2,8,walk,
396,788,1661,2,8,walk,
788,422,1661,2,8,walk,
422,788,1661,2,8,walk,
788,650,1661,2,9,walk,
650,476,1661,2,9,walk,
476,650,1661,2,9,walk,
650,614,1661,2,9,boat,John Creed
614,788,1661,2,9,walk,
788,642,1661,2,11,walk,
642,422,1661,2,11,walk,
422,788,1661,2,11,walk,
788,374,1661,2,11,walk,
374,788,1661,2,11,walk,
788,650,1661,2,12,walk,
650,314,1661,2,12,walk,
