source,target,year,month,day,mode,companion
788,337,1668,1,1,coach,
337,158,1668,1,1,walk,
158,642,1668,1,1,walk,
642,712,1668,1,1,walk,Mr. Brisband
712,418,1668,1,1,coach,
418,788,1668,1,1,coach,
788,642,1668,1,2,coach,Sir J. Minnes
642,610,1668,1,2,walk,
610,789,1668,1,2,walk,
789,788,1668,1,2,walk,
788,565,1668,1,3,coach,
565,788,1668,1,3,coach,
788,422,1668,1,4,walk,
422,788,1668,1,4,walk,
788,85,1668,1,5,coach,
85,642,1668,1,5,coach,
642,337,1668,1,5,walk,Lady Carteret
337,642,1668,1,5,coach,Sir G. Carteret
642,788,1668,1,5,coach,
788,642,1668,1,6,coach,
642,788,1668,1,6,coach,
788,158,1668,1,6,coach,Mr. Harris;Elizabeth Pepys;Deb Willet
158,418,1668,1,6,coach,
418,158,1668,1,6,coach,Mrs. Pierce;Knepp;Mrs. Corbet
158,788,1668,1,6,coach,
788,642,1668,1,7,coach,
642,788,1668,1,7,coach,
788,427,1668,1,7,coach,
427,295,1668,1,7,coach,
295,788,1668,1,7,coach,
788,642,1668,1,8,coach,
642,788,1668,1,8,coach,
788,789,1668,1,8,walk,Elizabeth Pepys;Mercer;Deb Willet
789,788,1668,1,8,coach,
788,642,1668,1,10,coach,Sir Denis Gawden
642,354,1668,1,10,coach,Sir W. Penn
354,789,1668,1,10,walk,
789,788,1668,1,10,walk,
788,642,1668,1,13,coach,Sir W. Penn
642,788,1668,1,13,coach,
788,789,1668,1,13,walk,
789,642,1668,1,13,coach,Elizabeth Pepys;Deb Willet
788,566,1668,1,14,coach,Elizabeth Pepys;Deb Willet
566,354,1668,1,14,walk,Gibson
354,418,1668,1,14,coach,
418,788,1668,1,14,coach,
788,418,1668,1,15,walk,
418,475,1668,1,15,walk,
475,145,1668,1,15,walk,
145,475,1668,1,15,walk,
475,788,1668,1,15,walk,
788,422,1668,1,16,walk,
422,788,1668,1,16,walk,
788,642,1668,1,17,coach,
642,788,1668,1,17,coach,
788,789,1668,1,18,coach,Elizabeth Pepys;Betty Turner;Deb Willet
789,788,1668,1,18,coach,
788,642,1668,1,19,coach,
642,789,1668,1,19,coach,Elizabeth Pepys;Mercer;Deb Willet
789,788,1668,1,19,coach,
788,422,1668,1,20,walk,
422,766,1668,1,20,coach,
766,337,1668,1,20,coach,
337,789,1668,1,20,walk,
789,788,1668,1,20,walk,
788,290,1668,1,21,walk,W. Hewer
290,642,1668,1,21,coach,
642,290,1668,1,21,coach,
290,788,1668,1,21,coach,
788,597,1668,1,22,coach,Lord Brouncker
597,290,1668,1,22,walk,
290,788,1668,1,22,walk,
788,566,1668,1,24,walk,
566,610,1668,1,24,walk,
610,531,1668,1,24,walk,
531,577,1668,1,24,walk,
577,788,1668,1,24,coach,
788,422,1668,1,25,walk,
422,789,1668,1,25,coach,Mr. Hater
789,788,1668,1,25,walk,
788,544,1668,1,26,walk,Elizabeth Pepys
544,788,1668,1,26,walk,
788,566,1668,1,27,walk,
566,642,1668,1,27,walk,
642,788,1668,1,27,walk,
788,566,1668,1,29,coach,
566,642,1668,1,29,walk,
642,788,1668,1,29,walk,
788,642,1668,1,30,boat,Gibson
642,788,1668,1,30,coach,
788,290,1668,1,30,coach,
290,788,1668,1,30,coach,
788,640,1668,1,31,coach,W. Griffin
640,642,1668,1,31,walk,
642,788,1668,1,31,coach,Elizabeth Pepys;Deb Willet
788,642,1668,2,1,coach,
642,788,1668,2,1,coach,
788,282,1668,2,1,coach,Elizabeth Pepys
282,788,1668,2,1,coach,
788,158,1668,2,3,walk,Elizabeth Pepys;Deb Willet
158,788,1668,2,3,walk,
788,290,1668,2,4,coach,
290,788,1668,2,4,coach,
788,642,1668,2,5,walk,
642,640,1668,2,5,walk,
640,499,1668,2,5,walk,
499,566,1668,2,5,walk,Henry Moore
566,788,1668,2,5,coach,Henry Moore
788,566,1668,2,7,walk,
566,640,1668,2,7,walk,
640,610,1668,2,7,walk,
610,642,1668,2,7,walk,
642,295,1668,2,7,coach,Lord Brouncker;Sir W. Penn;Sir Arnold Breames
295,788,1668,2,7,coach,Sir W. Penn
788,642,1668,2,8,walk,Sir Denis Gawden
642,789,1668,2,8,coach,
789,609,1668,2,8,coach,Roger Pepys;Jackson
