source,target,year,month,day,mode,companion
788,642,1665,1,2,walk,
642,286,1665,1,2,walk,
286,562,1665,1,2,walk,
562,415,1665,1,2,walk,
415,334,1665,1,2,coach,
334,788,1665,1,2,coach,
788,509,1665,1,3,coach,
509,395,1665,1,3,walk,
395,789,1665,1,3,walk,
789,788,1665,1,3,walk,
788,514,1665,1,3,walk,
514,788,1665,1,3,walk,
788,331,1665,1,4,walk,
331,106,1665,1,4,walk,
106,789,1665,1,4,walk,
789,514,1665,1,4,walk,
514,788,1665,1,4,walk,
788,158,1665,1,4,coach,Henry Moore
158,788,1665,1,4,walk,Henry Moore
788,642,1665,1,8,walk,
642,650,1665,1,8,walk,
650,609,1665,1,8,walk,
609,788,1665,1,8,coach,
788,642,1665,1,9,walk,
642,286,1665,1,9,walk,
286,562,1665,1,9,walk,
562,337,1665,1,9,coach,
337,642,1665,1,9,walk,
642,788,1665,1,9,coach,Elizabeth Pepys
788,642,1665,1,12,walk,
642,789,1665,1,12,walk,
789,788,1665,1,12,walk,
788,331,1665,1,13,walk,
331,509,1665,1,13,walk,
509,286,1665,1,13,walk,
286,610,1665,1,13,walk,
610,789,1665,1,13,walk,
789,577,1665,1,13,walk,
577,514,1665,1,13,walk,
514,788,1665,1,13,walk,
788,642,1665,1,14,walk,
642,789,1665,1,14,walk,
789,577,1665,1,14,coach,Elizabeth Pepys
577,788,1665,1,14,coach,Sir W. Penn
788,544,1665,1,15,walk,
544,336,1665,1,15,coach,Sir W. Penn
336,788,1665,1,15,coach,Sir W. Penn
788,395,1665,1,16,walk,
395,337,1665,1,16,walk,
337,650,1665,1,16,walk,
650,642,1665,1,16,walk,
642,395,1665,1,16,coach,
395,788,1665,1,16,coach,
788,395,1665,1,17,walk,
395,329,1665,1,17,walk,
329,789,1665,1,17,walk,John Creed
789,106,1665,1,17,walk,John Creed
106,788,1665,1,17,walk,
788,650,1665,1,18,walk,
650,395,1665,1,18,walk,
395,788,1665,1,18,walk,
788,395,1665,1,19,coach,
395,171,1665,1,19,walk,
171,788,1665,1,19,coach,Lord Berkeley
