source,target,year,month,day,mode,companion
788,789,1664,7,1,walk,
789,788,1664,7,1,walk,
788,337,1664,7,4,walk,
337,788,1664,7,4,walk,
788,540,1664,7,7,coach,
540,642,1664,7,7,walk,
642,789,1664,7,7,walk,
789,788,1664,7,7,walk,
788,395,1664,7,8,walk,
395,642,1664,7,8,walk,
642,546,1664,7,8,walk,
546,789,1664,7,8,walk,
789,788,1664,7,8,walk,
788,642,1664,7,9,coach,Sir J. Minnes
642,788,1664,7,9,boat,
788,523,1664,7,10,boat,
523,650,1664,7,10,walk,
650,540,1664,7,10,coach,
540,290,1664,7,10,coach,
290,788,1664,7,10,coach,
788,25,1664,7,11,coach,W. Hewer
25,26,1664,7,11,horse,
26,299,1664,7,11,horse,
299,788,1664,7,11,horse,
788,145,1664,7,12,boat,Sir G. Carteret;Sir J. Minnes;Sir W. Batten
145,47,1664,7,12,boat,Sir W. Coventry
47,788,1664,7,12,boat,Sir W. Coventry
788,650,1664,7,13,walk,
650,642,1664,7,13,boat,Mr. Ferrers
642,788,1664,7,13,boat,
788,650,1664,7,14,walk,
650,181,1664,7,14,walk,
181,535,1664,7,14,walk,
535,650,1664,7,14,walk,
650,459,1664,7,14,walk,
459,642,1664,7,14,walk,
642,224,1664,7,14,walk,
224,336,1664,7,14,walk,
336,788,1664,7,14,coach,
788,650,1664,7,15,walk,
650,566,1664,7,15,walk,
566,642,1664,7,15,walk,
642,789,1664,7,15,walk,
789,788,1664,7,15,walk,
788,789,1664,7,16,walk,
789,588,1664,7,16,walk,
588,642,1664,7,16,walk,
642,650,1664,7,16,coach,John Creed
650,788,1664,7,16,coach,
788,650,1664,7,17,walk,
650,788,1664,7,17,walk,
788,650,1664,7,18,walk,
650,540,1664,7,18,walk,
540,287,1664,7,18,walk,
287,336,1664,7,18,walk,
336,789,1664,7,18,walk,
789,395,1664,7,18,walk,John Creed
395,788,1664,7,18,coach,John Creed
788,667,1664,7,19,boat,Sir W. Batten
667,145,1664,7,19,boat,
145,788,1664,7,19,boat,
788,642,1664,7,20,coach,Mr. Deane
642,158,1664,7,20,walk,
158,610,1664,7,20,walk,
610,788,1664,7,20,walk,
788,546,1664,7,21,walk,John Creed
546,787,1664,7,22,walk,Sir J. Minnes
787,788,1664,7,22,boat,
788,789,1664,7,22,walk,
789,642,1664,7,22,coach,
642,610,1664,7,22,walk,
610,290,1664,7,22,coach,
290,788,1664,7,22,coach,
788,789,1664,7,23,walk,
789,610,1664,7,23,walk,
610,310,1664,7,23,boat,Mrs. Lane
310,181,1664,7,23,walk,
181,174,1664,7,23,walk,
