source,target,year,month,day,mode,companion
264,172,1660,1,1,walk,
172,264,1660,1,1,walk,
264,174,1660,1,1,walk,Elizabeth Pepys
174,419,1660,1,1,walk,Elizabeth Pepys
419,264,1660,1,1,walk,Elizabeth Pepys
264,169,1660,1,2,walk,
169,566,1660,1,2,walk,
566,374,1660,1,2,walk,
374,169,1660,1,2,walk,
169,610,1660,1,2,walk,
610,264,1660,1,2,walk,
264,374,1660,1,2,walk,
374,566,1660,1,2,walk,
566,374,1660,1,2,walk,
374,412,1660,1,2,walk,
412,659,1660,1,2,walk,
659,264,1660,1,2,walk,
264,419,1660,1,3,walk,
419,566,1660,1,3,walk,
566,169,1660,1,3,walk,
169,264,1660,1,3,walk,
264,412,1660,1,3,walk,
412,83,1660,1,3,walk,Henry Moore
83,642,1660,1,3,walk,Henry Moore
642,264,1660,1,3,walk,
264,169,1660,1,4,walk,
169,610,1660,1,4,walk,
610,659,1660,1,4,walk,
659,562,1660,1,4,walk,
562,610,1660,1,4,walk,
610,264,1660,1,4,walk,
264,659,1660,1,4,walk,
659,264,1660,1,4,walk,
264,388,1660,1,4,walk,
388,264,1660,1,4,walk,
264,169,1660,1,5,walk,
169,412,1660,1,5,walk,Mr. Shepley
412,169,1660,1,5,walk,
169,264,1660,1,5,walk,
264,412,1660,1,5,walk,Elizabeth Pepys
412,264,1660,1,5,walk,Elizabeth Pepys
264,419,1660,1,6,walk,Mr. Shepley
419,169,1660,1,6,walk,
169,264,1660,1,6,walk,Elizabeth Pepys
264,120,1660,1,6,walk,Elizabeth Pepys
120,694,1660,1,6,walk,
694,119,1660,1,6,walk,
119,264,1660,1,6,walk,Elizabeth Pepys
264,169,1660,1,7,walk,
169,264,1660,1,7,walk,
264,693,1660,1,7,walk,
693,264,1660,1,7,walk,
264,412,1660,1,7,walk,
412,264,1660,1,7,walk,
264,172,1660,1,8,walk,
172,174,1660,1,8,walk,
174,689,1660,1,8,walk,Elizabeth Pepys
689,419,1660,1,8,walk,
419,174,1660,1,8,walk,
174,264,1660,1,8,walk,Mr. Shepley
264,231,1660,1,9,walk,
231,107,1660,1,9,walk,
107,610,1660,1,9,walk,
610,412,1660,1,9,walk,
412,610,1660,1,9,walk,
610,264,1660,1,9,walk,
264,374,1660,1,10,walk,
374,169,1660,1,10,walk,
169,610,1660,1,10,walk,
610,174,1660,1,10,boat,
174,107,1660,1,10,walk,
107,231,1660,1,10,walk,
231,642,1660,1,10,walk,
642,264,1660,1,10,walk,
264,659,1660,1,11,walk,
659,374,1660,1,11,walk,
374,600,1660,1,11,walk,
600,264,1660,1,11,walk,
264,412,1660,1,11,walk,
412,107,1660,1,11,walk,
107,264,1660,1,11,walk,
264,231,1660,1,12,walk,
231,169,1660,1,12,walk,Mr. Shepley
169,659,1660,1,12,walk,
659,224,1660,1,12,walk,
224,264,1660,1,12,walk,
264,169,1660,1,13,walk,
169,562,1660,1,13,walk,
562,659,1660,1,13,walk,
659,264,1660,1,13,walk,Elizabeth Pepys
264,642,1660,1,13,walk,Elizabeth Pepys
642,264,1660,1,13,walk,Elizabeth Pepys
264,412,1660,1,13,walk,
412,694,1660,1,13,walk,
694,264,1660,1,13,walk,
264,610,1660,1,14,walk,Henry Moore
610,264,1660,1,14,walk,
264,107,1660,1,14,walk,Elizabeth Pepys
107,264,1660,1,14,walk,Elizabeth Pepys
264,172,1660,1,15,walk,
172,264,1660,1,15,walk,
264,374,1660,1,16,walk,
374,169,1660,1,16,walk,
169,742,1660,1,16,coach,Harry Ethall
742,174,1660,1,16,walk,
174,209,1660,1,16,walk,Mr. Shepley
209,198,1660,1,16,walk,Mr. Shepley
198,264,1660,1,16,walk,
264,374,1660,1,17,walk,
374,610,1660,1,17,walk,
610,659,1660,1,17,walk,
659,590,1660,1,17,coach,Elizabeth Pepys
590,374,1660,1,17,coach,
374,412,1660,1,17,walk,
412,107,1660,1,17,walk,
107,642,1660,1,17,walk,
642,231,1660,1,17,walk,
231,264,1660,1,17,walk,
264,659,1660,1,18,walk,Mr. Shepley
659,189,1660,1,18,walk,
189,412,1660,1,18,walk,
412,264,1660,1,18,walk,
264,374,1660,1,18,walk,
374,693,1660,1,19,walk,Mr. Shepley
693,230,1660,1,19,walk,Mr. Shepley
230,642,1660,1,19,walk,Mr. Shepley
642,693,1660,1,19,walk,
693,169,1660,1,19,walk,
169,412,1660,1,19,walk,Mr. Shepley
412,642,1660,1,19,walk,
642,264,1660,1,19,walk,
264,693,1660,1,20,walk,
693,83,1660,1,20,walk,
83,610,1660,1,20,walk,
610,169,1660,1,20,walk,
169,293,1660,1,20,boat,
293,107,1660,1,20,walk,
107,610,1660,1,20,walk,
610,412,1660,1,20,walk,Mr. Shepley
412,264,1660,1,20,walk,Mr. Shepley
264,412,1660,1,21,walk,
412,169,1660,1,21,walk,
169,374,1660,1,21,walk,
374,174,1660,1,21,walk,Henry Moore
174,412,1660,1,21,walk,
412,642,1660,1,21,walk,
642,264,1660,1,21,walk,
264,689,1660,1,22,walk,
689,174,1660,1,22,walk,Elizabeth Pepys
174,689,1660,1,22,walk,
689,419,1660,1,22,walk,Elizabeth Pepys
419,174,1660,1,22,walk,Elizabeth Pepys
174,264,1660,1,22,walk,Elizabeth Pepys
264,693,1660,1,23,walk,
693,230,1660,1,23,walk,
230,169,1660,1,23,walk,
169,412,1660,1,23,walk,
412,610,1660,1,23,walk,
610,642,1660,1,23,walk,
642,104,1660,1,23,walk,
104,264,1660,1,23,walk,
264,169,1660,1,24,walk,
169,659,1660,1,24,walk,
659,418,1660,1,24,walk,Elizabeth Pepys
418,174,1660,1,24,walk,Elizabeth Pepys
174,546,1660,1,24,walk,
546,174,1660,1,24,walk,
174,642,1660,1,24,walk,
642,264,1660,1,24,walk,Elizabeth Pepys
264,693,1660,1,25,walk,
693,169,1660,1,25,walk,
169,546,1660,1,25,walk,
546,174,1660,1,25,walk,
174,374,1660,1,25,walk,
374,691,1660,1,25,walk,
691,412,1660,1,25,walk,
412,693,1660,1,25,walk,
693,264,1660,1,25,walk,Elizabeth Pepys
264,169,1660,1,26,walk,
169,642,1660,1,26,walk,
642,264,1660,1,26,walk,
264,412,1660,1,26,walk,
412,693,1660,1,26,walk,
693,412,1660,1,26,walk,
412,264,1660,1,26,walk,Elizabeth Pepys
264,659,1660,1,27,walk,
659,610,1660,1,27,walk,
610,189,1660,1,27,walk,
189,264,1660,1,27,walk,
264,412,1660,1,27,walk,
412,264,1660,1,27,walk,
264,693,1660,1,27,walk,
693,264,1660,1,27,walk,
264,693,1660,1,28,walk,
693,610,1660,1,28,walk,
610,642,1660,1,28,walk,
642,374,1660,1,28,walk,
374,691,1660,1,28,walk,
691,659,1660,1,28,walk,
659,642,1660,1,28,walk,
642,264,1660,1,28,walk,
264,172,1660,1,29,walk,
172,374,1660,1,29,walk,Henry Moore
374,174,1660,1,29,walk,
174,264,1660,1,29,walk,
264,169,1660,1,30,walk,
169,659,1660,1,30,walk,
659,174,1660,1,30,boat,
174,412,1660,1,30,boat,
412,230,1660,1,30,walk,
230,264,1660,1,30,walk,
264,412,1660,1,31,walk,
412,169,1660,1,31,walk,
169,659,1660,1,31,walk,
659,264,1660,1,31,walk,Elizabeth Pepys
264,610,1660,1,31,walk,
610,659,1660,1,31,walk,
659,412,1660,1,31,walk,
412,264,1660,1,31,walk,
264,169,1660,2,1,walk,
169,610,1660,2,1,walk,
610,319,1660,2,1,walk,
319,691,1660,2,1,walk,
691,412,1660,2,1,walk,
412,659,1660,2,1,walk,
659,264,1660,2,1,walk,
264,231,1660,2,2,walk,
231,169,1660,2,2,walk,
169,231,1660,2,2,walk,
231,642,1660,2,2,walk,
642,566,1660,2,2,walk,
566,324,1660,2,2,boat,
324,264,1660,2,2,walk,
264,231,1660,2,2,walk,
231,264,1660,2,2,walk,
264,541,1660,2,3,walk,
541,642,1660,2,3,walk,
642,169,1660,2,3,walk,
169,610,1660,2,3,walk,
610,746,1660,2,3,walk,Roger Pepys
746,264,1660,2,3,walk,
264,642,1660,2,3,walk,Elizabeth Pepys
642,641,1660,2,3,walk,Elizabeth Pepys
641,264,1660,2,3,walk,Elizabeth Pepys
264,610,1660,2,4,walk,
610,659,1660,2,4,walk,
659,566,1660,2,4,boat,
566,204,1660,2,4,walk,
204,264,1660,2,4,walk,
264,172,1660,2,5,walk,
172,174,1660,2,5,walk,Elizabeth Pepys
174,689,1660,2,5,walk,Elizabeth Pepys
689,419,1660,2,5,walk,Elizabeth Pepys
419,174,1660,2,5,walk,Elizabeth Pepys
174,264,1660,2,5,walk,Elizabeth Pepys
264,374,1660,2,6,walk,
374,562,1660,2,6,walk,Mr. Shepley
562,610,1660,2,6,walk,
610,63,1660,2,6,walk,
63,412,1660,2,6,walk,
412,659,1660,2,6,walk,
659,264,1660,2,6,walk,
264,566,1660,2,7,walk,
566,548,1660,2,7,walk,
548,169,1660,2,7,walk,
169,610,1660,2,7,walk,
610,566,1660,2,7,walk,Captain Stone
566,374,1660,2,7,walk,
374,412,1660,2,7,walk,
412,174,1660,2,7,walk,
174,264,1660,2,7,walk,
264,562,1660,2,8,walk,
562,169,1660,2,8,walk,
169,562,1660,2,8,walk,
562,746,1660,2,8,walk,
746,476,1660,2,8,walk,
476,174,1660,2,8,walk,
174,264,1660,2,8,walk,
264,610,1660,2,9,walk,
610,418,1660,2,9,walk,Mr. Pierce
418,610,1660,2,9,walk,Mr. Pierce
610,566,1660,2,9,boat,
566,610,1660,2,9,walk,
610,264,1660,2,9,coach,
264,610,1660,2,10,walk,
610,169,1660,2,10,walk,
169,562,1660,2,10,walk,
562,264,1660,2,10,walk,Henry Moore
264,692,1660,2,10,walk,Henry Moore
692,560,1660,2,10,walk,Henry Moore
560,264,1660,2,10,walk,
264,610,1660,2,11,walk,
610,174,1660,2,11,walk,
174,222,1660,2,11,coach,
222,264,1660,2,11,coach,
264,642,1660,2,11,walk,
642,264,1660,2,11,walk,Elizabeth Pepys
264,172,1660,2,12,walk,Mr. Pierce
172,642,1660,2,12,walk,
642,264,1660,2,12,walk,
264,174,1660,2,12,coach,
174,359,1660,2,12,walk,
359,264,1660,2,12,walk,Elizabeth Pepys
264,169,1660,2,13,walk,
169,412,1660,2,13,walk,
