source,target,year,month,day,mode,companion
788,583,1666,7,1,walk,
583,788,1666,7,1,walk,
788,422,1666,7,1,walk,
422,145,1666,7,2,boat,
145,788,1666,7,2,walk,
788,422,1666,7,2,walk,
422,425,1666,7,2,walk,
425,788,1666,7,2,walk,
788,170,1666,7,2,walk,
170,425,1666,7,2,walk,
425,583,1666,7,2,walk,
583,788,1666,7,2,walk,
788,422,1666,7,3,walk,
422,788,1666,7,3,walk,
788,343,1666,7,3,coach,
343,788,1666,7,3,walk,
788,331,1666,7,3,walk,
331,788,1666,7,4,walk,
788,194,1666,7,4,walk,Mr. Sheply
194,788,1666,7,4,walk,
788,422,1666,7,5,walk,
422,788,1666,7,5,walk,
788,511,1666,7,5,walk,
511,422,1666,7,5,walk,
422,788,1666,7,5,walk,
788,789,1666,7,6,walk,
789,583,1666,7,6,walk,
583,503,1666,7,6,walk,
503,788,1666,7,6,walk,
788,444,1666,7,6,boat,
444,788,1666,7,6,walk,
788,422,1666,7,7,walk,
422,788,1666,7,7,walk,
788,422,1666,7,8,walk,
422,788,1666,7,8,walk,
788,610,1666,7,9,coach,Sir W. Pen
610,788,1666,7,9,boat,
788,422,1666,7,9,walk,
422,788,1666,7,9,walk,
788,422,1666,7,9,walk,
422,583,1666,7,10,walk,
583,788,1666,7,10,walk,
788,422,1666,7,10,walk,
422,788,1666,7,10,walk,
788,223,1666,7,10,walk,
223,788,1666,7,11,coach,
788,540,1666,7,11,boat,
540,788,1666,7,11,coach,
788,540,1666,7,11,walk,
540,610,1666,7,11,walk,
610,642,1666,7,11,walk,
642,788,1666,7,12,walk,
788,583,1666,7,12,walk,
583,540,1666,7,12,coach,
540,199,1666,7,12,walk,
199,788,1666,7,12,coach,
788,422,1666,7,13,walk,
422,788,1666,7,13,walk,
788,422,1666,7,14,walk,
422,788,1666,7,14,walk,
788,544,1666,7,15,walk,
544,788,1666,7,15,walk,
788,642,1666,7,15,walk,
642,541,1666,7,15,walk,
541,610,1666,7,15,walk,
610,566,1666,7,15,walk,
566,788,1666,7,15,coach,
788,223,1666,7,15,coach,Elizabeth Pepys;Betty Michell;husband
223,788,1666,7,15,coach,
788,422,1666,7,17,walk,
422,788,1666,7,17,walk,
788,426,1666,7,17,coach,Elizabeth Pepys
426,788,1666,7,17,coach,
788,50,1666,7,17,coach,Sir W. Pen
50,788,1666,7,17,coach,Sir W. Pen
788,141,1666,7,17,walk,
141,788,1666,7,18,boat,
788,540,1666,7,18,coach,
540,788,1666,7,18,coach,
788,217,1666,7,18,boat,
217,788,1666,7,18,walk,
788,422,1666,7,19,walk,
422,788,1666,7,19,walk,
788,540,1666,7,20,coach,Sir W. Pen
540,642,1666,7,20,walk,
642,346,1666,7,20,walk,
346,788,1666,7,20,walk,
788,422,1666,7,20,walk,
422,788,1666,7,20,walk,
788,422,1666,7,21,walk,
422,788,1666,7,21,walk,
788,642,1666,7,22,walk,
642,788,1666,7,22,walk,
788,540,1666,7,22,walk,
540,541,1666,7,23,walk,
541,642,1666,7,23,walk,
642,788,1666,7,23,walk,
788,422,1666,7,23,walk,
422,170,1666,7,23,walk,
170,788,1666,7,23,walk,
788,540,1666,7,23,coach,
540,642,1666,7,23,walk,Sir W. Coventry;Sir G. Downing
642,788,1666,7,23,coach,
788,422,1666,7,24,walk,
422,788,1666,7,24,walk,
788,540,1666,7,24,walk,
540,642,1666,7,25,walk,
642,788,1666,7,25,walk,
788,540,1666,7,25,coach,Sir W. Batten
540,503,1666,7,25,walk,
503,788,1666,7,25,walk,
788,642,1666,7,25,walk,
642,394,1666,7,26,walk,
