source,target,year,month,day,mode,companion
788,422,1663,5,1,walk,
422,788,1663,5,1,walk,
788,174,1663,5,1,horse,father Pepys
174,275,1663,5,1,horse,father Pepys;W. Howe
275,94,1663,5,1,coach,
94,788,1663,5,1,coach,
788,422,1663,5,2,walk,
422,789,1663,5,2,walk,
789,788,1663,5,2,walk,
788,544,1663,5,3,walk,
544,788,1663,5,3,walk,
788,667,1663,5,4,boat,
667,788,1663,5,4,boat,
788,337,1663,5,4,coach,Elizabeth Pepys
337,540,1663,5,4,walk,Sir W. Penn
540,642,1663,5,4,walk,Sir W. Coventry;Sir W. Penn
642,541,1663,5,4,walk,King
541,642,1663,5,4,walk,
642,650,1663,5,4,walk,Edward Montagu
650,642,1663,5,4,walk,
642,174,1663,5,4,boat,Elizabeth Pepys
174,788,1663,5,4,coach,Elizabeth Pepys
788,152,1663,5,5,walk,
152,422,1663,5,5,walk,
422,788,1663,5,5,walk,
788,789,1663,5,6,walk,John Creed
789,588,1663,5,6,walk,
588,788,1663,5,6,walk,
788,566,1663,5,7,boat,Elizabeth Pepys
566,610,1663,5,7,walk,
610,337,1663,5,7,coach,
337,788,1663,5,7,boat,Elizabeth Pepys;John Creed
788,422,1663,5,8,boat,
422,523,1663,5,8,boat,
523,540,1663,5,8,walk,
540,577,1663,5,8,walk,Elizabeth Pepys;Mary Ashwell
577,788,1663,5,8,boat,Elizabeth Pepys;Mary Ashwell
788,540,1663,5,10,walk,
540,642,1663,5,10,walk,Sir W. Coventry
642,540,1663,5,10,walk,
540,541,1663,5,10,walk,John Creed
541,788,1663,5,10,walk,
788,667,1663,5,11,boat,
667,212,1663,5,11,walk,
212,788,1663,5,11,boat,
788,540,1663,5,11,coach,Sir W. Penn
540,565,1663,5,11,walk,
565,788,1663,5,11,boat,
788,566,1663,5,14,walk,
566,204,1663,5,14,walk,Henry Moore
204,788,1663,5,14,walk,
788,540,1663,5,15,walk,
540,610,1663,5,15,walk,
610,337,1663,5,15,coach,
337,788,1663,5,15,coach,Sir W. Coventry
788,337,1663,5,15,coach,
337,540,1663,5,15,coach,Sir W. Coventry
540,788,1663,5,15,coach,
788,93,1663,5,18,coach,Elizabeth Pepys;Mr. Howe
93,650,1663,5,18,walk,Mr. Howe
650,642,1663,5,18,walk,Dr. Clerke;John Creed
642,185,1663,5,18,coach,Elizabeth Pepys;Mary Ashwell;Mrs. Clerke
185,788,1663,5,18,coach,Elizabeth Pepys;Mary Ashwell
788,583,1663,5,19,walk,Sir J. Minnes
583,226,1663,5,19,boat,Elizabeth Pepys;Pembleton
226,788,1663,5,19,walk,
788,544,1663,5,24,walk,
544,516,1663,5,24,walk,Sir J. Minnes
516,788,1663,5,24,walk,
788,174,1663,5,25,walk,
174,540,1663,5,25,coach,Elizabeth Pepys;Mary Ashwell
540,788,1663,5,25,coach,
788,610,1663,5,27,boat,
610,641,1663,5,27,walk,John Creed
641,309,1663,5,27,boat,
309,93,1663,5,27,boat,
93,788,1663,5,27,boat,
788,566,1663,5,28,walk,
566,174,1663,5,28,walk,Elizabeth Pepys;John Creed
174,160,1663,5,28,boat,Elizabeth Pepys;John Creed
160,577,1663,5,28,walk,Elizabeth Pepys;John Creed
577,566,1663,5,28,walk,
566,226,1663,5,28,boat,Elizabeth Pepys;John Creed
226,788,1663,5,28,walk,
788,102,1663,5,29,walk,John Creed
102,577,1663,5,29,walk,John Creed
577,160,1663,5,29,walk,John Creed
160,174,1663,5,29,walk,John Creed
174,591,1663,5,29,walk,
591,174,1663,5,29,walk,
174,788,1663,5,29,walk,
788,566,1663,5,30,boat,John Creed
566,426,1663,5,30,walk,John Creed
426,174,1663,5,30,walk,John Creed
174,788,1663,5,30,coach,Elizabeth Pepys;John Creed
788,422,1663,6,1,walk,
422,540,1663,6,1,walk,
540,642,1663,6,1,walk,Sir J. Minnes
642,428,1663,6,1,coach,Sir J. Minnes
428,788,1663,6,1,walk,
788,642,1663,6,2,boat,
642,540,1663,6,2,walk,
540,610,1663,6,2,walk,
610,788,1663,6,2,walk,
788,514,1663,6,2,walk,
514,788,1663,6,2,walk,
788,222,1663,6,3,walk,
222,789,1663,6,3,walk,
789,788,1663,6,3,walk,
788,145,1663,6,5,boat,
145,475,1663,6,5,walk,
475,642,1663,6,5,boat,
642,650,1663,6,5,walk,
650,419,1663,6,5,walk,Elizabeth Pepys
419,788,1663,6,5,walk,Elizabeth Pepys
788,503,1663,6,6,walk,
503,672,1663,6,6,coach,Sir John Hebden
672,642,1663,6,6,coach,Sir John Hebden
642,788,1663,6,6,coach,Sir John Hebden
788,145,1663,6,6,boat,Mr. Deane
145,788,1663,6,6,boat,
788,540,1663,6,8,coach,Sir J. Minnes
540,788,1663,6,8,coach,Sir J. Minnes
788,588,1663,6,9,walk,Sir J. Minnes
588,309,1663,6,9,walk,Sir J. Minnes
309,788,1663,6,9,walk,
788,650,1663,6,10,walk,
650,642,1663,6,10,walk,
642,788,1663,6,10,walk,
788,667,1663,6,11,boat,
667,212,1663,6,11,walk,
212,145,1663,6,11,walk,
145,422,1663,6,11,walk,
422,788,1663,6,11,boat,
788,789,1663,6,12,walk,
789,577,1663,6,12,boat,Elizabeth Pepys
577,789,1663,6,12,walk,Elizabeth Pepys
789,788,1663,6,12,boat,Elizabeth Pepys
788,422,1663,6,13,walk,
422,642,1663,6,13,boat,
642,789,1663,6,13,walk,Mr. Cutler
789,577,1663,6,13,boat,Elizabeth Pepys;Balt Wight
577,788,1663,6,13,coach,Elizabeth Pepys
788,610,1663,6,15,walk,
610,788,1663,6,15,walk,
788,588,1663,6,15,boat,
588,145,1663,6,15,boat,
145,788,1663,6,16,walk,Sir W. Batten
788,789,1663,6,19,walk,
789,309,1663,6,19,boat,John Creed;Henry Moore
309,642,1663,6,19,walk,
642,476,1663,6,19,walk,John Creed
476,788,1663,6,19,boat,John Creed
788,422,1663,6,20,walk,
422,145,1663,6,20,boat,Mr. Deane
145,788,1663,6,20,boat,Mr. Deane
788,642,1663,6,21,boat,
642,371,1663,6,21,walk,Sir W. Coventry
371,642,1663,6,21,coach,Sir W. Coventry
642,788,1663,6,21,boat,
788,544,1663,6,21,walk,
544,516,1663,6,21,walk,Sir J. Minnes
516,788,1663,6,21,walk,
788,422,1663,6,22,coach,Sir W. Batten
422,610,1663,6,22,walk,Sir W. Batten
610,541,1663,6,22,walk,John Creed
541,642,1663,6,22,walk,John Creed
642,788,1663,6,22,boat,John Creed
788,566,1663,6,23,boat,
566,117,1663,6,23,walk,Cousin Roger
117,204,1663,6,23,boat,Cousin Roger;Goldsborough
204,566,1663,6,23,walk,
566,514,1663,6,23,walk,
514,788,1663,6,23,walk,
788,566,1663,6,24,boat,
566,540,1663,6,24,boat,
540,650,1663,6,24,walk,John Creed
650,788,1663,6,24,walk,John Creed
788,93,1663,6,27,boat,John Creed
93,788,1663,6,27,boat,
788,318,1663,6,27,boat,Sir W. Warren
318,319,1663,6,27,walk,
319,642,1663,6,27,walk,
642,788,1663,6,27,boat,
788,579,1663,6,27,walk,John Creed
579,788,1663,6,27,boat,John Creed
788,212,1663,6,28,walk,Sir J. Minnes;Sir W. Batten
212,789,1663,6,28,walk,Sir J. Minnes
789,788,1663,6,28,walk,
788,566,1663,6,29,boat,
566,541,1663,6,29,walk,John Creed
541,414,1663,6,29,walk,John Creed
414,476,1663,6,29,walk,
476,642,1663,6,29,walk,
